QueryRegionName	chr	start	end	name	class	activity_base	TargetGene	TargetGeneTSS	TargetGeneExpression	TargetGenePromoterActivityQuantile	TargetGeneIsExpressed	distance	isSelfPromoter	hic_contact	powerlaw_contact	powerlaw_contact_reference	hic_contact_pl_scaled	hic_pseudocount	hic_contact_pl_scaled_adj	ABC.Score.Numerator	ABC.Score	powerlaw.Score.Numerator	powerlaw.Score	CellType	variant.chr	variant.start	variant.end	isOwnTSS	TargetGeneIsCoding	CredibleSet	Disease	pvalue	PosteriorProb	BestSNP	Coding	SpliceSite	Promoter	LocusID	Disease2
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939620-206940236	intergenic	3.114755	IL10	206945839	NA	0.599804	True	5911	False	0.015039	0.108295	0.106712	0.014819	0.001216	0.016035	0.049946	0.015954	0.332381	0.051511	CD14-positive_monocyte-ENCODE	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939629-206940129	intergenic	5.236445	IL10	206945839	NA	0.507658	True	5960	False	0.015039	0.107516	0.105948	0.01482	0.001216	0.016036	0.08397	0.027144	0.554792	0.101912	THP-1_macrophage-VanBortle2017	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939634-206940134	intergenic	5.161697	IL10	206945839	NA	0.560534	True	5955	False	0.015039	0.107595	0.106026	0.01482	0.001216	0.016036	0.082771	0.028596	0.547272	0.099601	U937-Engreitz	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939638-206940138	intergenic	3.098049	IL10	206945839	NA	0.621252	True	5951	False	0.015039	0.107658	0.106088	0.01482	0.001216	0.016036	0.049679	0.015733	0.328665	0.050235	CD14-positive_monocytes-Roadmap	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939639-206940139	intergenic	3.206395	IL10	206945839	NA	0.515887	True	5950	False	0.015039	0.107674	0.106103	0.01482	0.001216	0.016036	0.051417	0.032514	0.340209	0.116514	THP_pmaLPS_ATAC_2h	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939641-206940141	intergenic	4.719031	IL19	207002221	NA	0.405817	True	62330	False	0.004487	0.013788	0.013748	0.004474	0.001216	0.00569	0.026851	0.017009	0.064876	0.024848	THP_pmaLPS_ATAC_12h	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939641-206940141	intergenic	4.719031	IL10	206945839	NA	0.440362	True	5948	False	0.015039	0.107705	0.106134	0.01482	0.001216	0.016036	0.075672	0.044789	0.50085	0.161233	THP_pmaLPS_ATAC_12h	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939643-206940143	intergenic	4.217411	IL10	206945839	NA	0.505418	True	5946	False	0.015039	0.107737	0.106165	0.01482	0.001216	0.016036	0.067629	0.036977	0.447742	0.131731	THP_pmaLPS_ATAC_72h	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939646-206940146	intergenic	4.715083	IL10	206945839	NA	0.604489	True	5943	False	0.015039	0.107785	0.106212	0.01482	0.001216	0.016036	0.075609	0.029478	0.500798	0.092613	dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939647-206940147	intergenic	4.05534	IL10	206945839	NA	0.486679	True	5942	False	0.015039	0.1078	0.106227	0.01482	0.001216	0.016036	0.065029	0.038932	0.430788	0.135248	THP_pmaLPS_ATAC_0h	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939648-206940148	intergenic	3.93608	IL10	206945839	NA	0.492708	True	5941	False	0.015039	0.107816	0.106243	0.01482	0.001216	0.016036	0.063117	0.02348	0.418181	0.092891	THP-1_monocyte-VanBortle2017	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939648-206940148	intergenic	4.66941	IL10	206945839	NA	0.520898	True	5941	False	0.015039	0.107816	0.106243	0.01482	0.001216	0.016036	0.074876	0.036333	0.496092	0.120783	THP_pmaLPS_ATAC_96h	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939648-206940148	intergenic	7.755259	IL10	206945839	NA	0.533771	True	5941	False	0.015039	0.107816	0.106243	0.01482	0.001216	0.016036	0.12436	0.05246	0.823942	0.167028	CD14-positive_monocyte_treated_with_BG_4h-Novakovic2016	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939648-206940148	intergenic	4.348847	IL10	206945839	NA	0.47621	True	5941	False	0.015039	0.107816	0.106243	0.01482	0.001216	0.016036	0.069736	0.036824	0.462034	0.129737	THP_pmaLPS_ATAC_24h	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939651-206940151	intergenic	6.090396	IL10	206945839	NA	0.670156	True	5938	False	0.015039	0.107864	0.10629	0.01482	0.001216	0.016035	0.097662	0.030996	0.647346	0.088153	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939653-206940153	intergenic	7.652965	IL10	206945839	NA	0.587176	True	5936	False	0.015039	0.107896	0.106321	0.01482	0.001216	0.016035	0.122719	0.037802	0.813669	0.10839	CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939653-206940153	intergenic	4.097089	IL10	206945839	NA	0.450057	True	5936	False	0.015039	0.107896	0.106321	0.01482	0.001216	0.016035	0.065699	0.039929	0.435606	0.140605	THP_pmaLPS_ATAC_1h	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939656-206940156	intergenic	4.460317	IL10	206945839	NA	0.503626	True	5933	False	0.015039	0.107944	0.106368	0.01482	0.001216	0.016035	0.071523	0.03775	0.474433	0.130722	THP_pmaLPS_ATAC_48h	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939659-206940159	intergenic	2.379908	IL10	206945839	NA	0.51882	True	5930	False	0.015039	0.107991	0.106414	0.01482	0.001216	0.016035	0.038163	0.021773	0.253256	0.080221	THP1_LPS_4hr-Engreitz	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939660-206940160	intergenic	6.499493	IL10	206945839	NA	0.549128	True	5929	False	0.015039	0.108007	0.10643	0.01482	0.001216	0.016035	0.104222	0.041346	0.691741	0.129836	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939661-206940161	intergenic	4.251969	IL10	206945839	NA	0.554709	True	5928	False	0.015039	0.108023	0.106446	0.01482	0.001216	0.016035	0.068182	0.032627	0.452603	0.107343	THP_pmaLPS_ATAC_120h	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939663-206940163	intergenic	8.04189	IL10	206945839	NA	0.639645	True	5926	False	0.015039	0.108055	0.106477	0.014819	0.001216	0.016035	0.128954	0.039791	0.856275	0.11146	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939663-206940163	intergenic	6.075721	IL10	206945839	NA	0.55809	True	5926	False	0.015039	0.108055	0.106477	0.014819	0.001216	0.016035	0.097426	0.033615	0.646923	0.101337	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939663-206940163	intergenic	8.49034	IL10	206945839	NA	0.627139	True	5926	False	0.015039	0.108055	0.106477	0.014819	0.001216	0.016035	0.136145	0.047168	0.904024	0.134416	CD14-positive_monocyte-Novakovic2016	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939663-206940163	intergenic	8.49034	FCMR	207095378	NA	0.530675	True	155465	False	0.002989	0.006197	0.006207	0.002994	0.001216	0.00421	0.035741	0.016653	0.052702	0.016649	CD14-positive_monocyte-Novakovic2016	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939664-206940164	intergenic	3.589836	IL10	206945839	NA	0.531978	True	5925	False	0.015039	0.108071	0.106492	0.014819	0.001216	0.016035	0.057564	0.023685	0.38229	0.081111	Jurkat-Engreitz	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939666-206940166	intergenic	4.718616	IL10	206945839	NA	0.479835	True	5923	False	0.015039	0.108103	0.106524	0.014819	0.001216	0.016035	0.075664	0.022719	0.502645	0.073581	CD4-positive_helper_T_cell-ENCODE	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939669-206940169	intergenic	4.441921	IL10	206945839	NA	0.746782	True	5920	False	0.015039	0.108151	0.106571	0.014819	0.001216	0.016035	0.071227	0.033504	0.473379	0.099013	CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939669-206940169	intergenic	5.770908	IL10	206945839	NA	0.54758	True	5920	False	0.015039	0.108151	0.106571	0.014819	0.001216	0.016035	0.092538	0.036241	0.61501	0.117553	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939670-206940170	intergenic	7.429857	IL10	206945839	NA	0.528516	True	5919	False	0.015039	0.108167	0.106586	0.014819	0.001216	0.016035	0.11914	0.047684	0.791921	0.144905	CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939671-206940171	intergenic	8.993347	FCMR	207095378	NA	0.526805	True	155457	False	0.002989	0.006197	0.006208	0.002994	0.001216	0.00421	0.037858	0.018892	0.055826	0.019031	CD14-positive_monocyte_treated_with_BG_1h-Novakovic2016	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939671-206940171	intergenic	8.993347	IL10	206945839	NA	0.55145	True	5918	False	0.015039	0.108183	0.106602	0.014819	0.001216	0.016035	0.14421	0.057614	0.958709	0.168921	CD14-positive_monocyte_treated_with_BG_1h-Novakovic2016	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939672-206940172	intergenic	5.290439	IL10	206945839	NA	0.554017	True	5917	False	0.015039	0.108199	0.106618	0.014819	0.001216	0.016035	0.084833	0.037212	0.564054	0.11963	CD14-positive_monocyte_treated_with_RPMI_d1-Novakovic2016	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939673-206940173	intergenic	7.793129	PIGR	207119811	NA	0.409402	True	179888	False	0.002879	0.005454	0.005467	0.002886	0.001216	0.004101	0.031962	0.01676	0.042607	0.014226	CD14-positive_monocyte_treated_with_LPS_d6-Novakovic2016	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939673-206940173	intergenic	7.793129	IL10	206945839	NA	0.752281	True	5916	False	0.015039	0.108215	0.106633	0.014819	0.001216	0.016035	0.124964	0.044196	0.831008	0.126791	CD14-positive_monocyte_treated_with_LPS_d6-Novakovic2016	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939676-206940176	intergenic	4.728001	IL10	206945839	NA	0.541103	True	5913	False	0.015039	0.108263	0.10668	0.014819	0.001216	0.016035	0.075814	0.03433	0.504385	0.116559	CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939676-206940176	intergenic	6.925023	IL19	207002221	NA	0.48122	True	62295	False	0.004487	0.013795	0.013754	0.004474	0.001216	0.00569	0.039402	0.017826	0.095249	0.027192	Jurkat_anti-CD3_PMA_4hr-Engreitz	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939676-206940176	intergenic	6.925023	IL10	206945839	NA	0.503055	True	5913	False	0.015039	0.108263	0.10668	0.014819	0.001216	0.016035	0.111044	0.043428	0.738764	0.142925	Jurkat_anti-CD3_PMA_4hr-Engreitz	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939686-206940186	intergenic	2.844345	IL10	206945839	NA	0.661683	True	5903	False	0.015039	0.108423	0.106838	0.014819	0.001216	0.016035	0.045609	0.028741	0.303883	0.101613	CD14-positive_monocyte_treated_with_BG_d6-Novakovic2016	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3024505	chr1	206939903	206939904	intergenic|chr1:206939705-206940205	intergenic	3.188155	IL10	206945839	NA	0.401947	True	5884	False	0.015039	0.10873	0.107138	0.014819	0.001216	0.016035	0.051121	0.027082	0.341571	0.111719	megakaryocyte-erythroid_progenitor-Corces2016	chr1	206939903	206939904	FALSE	TRUE	Huang2017-r23-1	IBD	31.45	0.4132	rs3024493	FALSE	FALSE	FALSE	40	IBD
rs3093023	chr6	167534289	167534290	genic|chr6:167533118-167534780	genic	4.852478	CCR6	167525294	NA	0.575974	True	8655	False	0.037028	0.077575	0.076587	0.036557	0.001216	0.037773	0.183291	0.055063	0.371637	0.03906	OCI-LY7-ENCODE	chr6	167534289	167534290	FALSE	TRUE	Huang2017-r83-2-Tier2	IBD	8.88	0.1506	rs3093023	FALSE	FALSE	FALSE	334	Crohns_disease
rs3093023	chr6	167534289	167534290	genic|chr6:167533656-167534596	genic	2.523984	CCR6	167525294	NA	0.518902	True	8832	False	0.037028	0.076213	0.07525	0.03656	0.001216	0.037776	0.095347	0.035877	0.18993	0.0299	BJAB_anti-IgM_anti-CD40_4hr-Engreitz	chr6	167534289	167534290	FALSE	TRUE	Huang2017-r83-2-Tier2	IBD	8.88	0.1506	rs3093023	FALSE	FALSE	FALSE	334	Crohns_disease
rs3093023	chr6	167534289	167534290	genic|chr6:167533819-167534538	genic	1.705543	CCR6	167525294	NA	0.507536	True	8884.5	False	0.037028	0.075819	0.074863	0.036562	0.001216	0.037777	0.064431	0.043697	0.127682	0.042843	Karpas-422-ENCODE	chr6	167534289	167534290	FALSE	TRUE	Huang2017-r83-2-Tier2	IBD	8.88	0.1506	rs3093023	FALSE	FALSE	FALSE	334	Crohns_disease
rs3093023	chr6	167534289	167534290	genic|chr6:167533846-167534625	genic	11.399355	FGFR1OP	167412804	NA	0.758636	True	121431.5	False	0.002714	0.007693	0.007696	0.002715	0.001216	0.003931	0.044808	0.017835	0.087726	0.015403	B_cell-ENCODE	chr6	167534289	167534290	FALSE	TRUE	Huang2017-r83-2-Tier2	IBD	8.88	0.1506	rs3093023	FALSE	FALSE	FALSE	334	Crohns_disease
rs3093023	chr6	167534289	167534290	genic|chr6:167533846-167534625	genic	11.399355	RPS6KA2	167276039	NA	0.483013	True	258196.5	False	0.00206	0.003976	0.003992	0.002069	0.001216	0.003285	0.037443	0.019785	0.04551	0.013899	B_cell-ENCODE	chr6	167534289	167534290	FALSE	TRUE	Huang2017-r83-2-Tier2	IBD	8.88	0.1506	rs3093023	FALSE	FALSE	FALSE	334	Crohns_disease
rs3093023	chr6	167534289	167534290	genic|chr6:167533846-167534625	genic	11.399355	CCR6	167525294	NA	0.560657	True	8941.5	False	0.037028	0.075396	0.074448	0.036563	0.001216	0.037779	0.430651	0.071467	0.848658	0.047795	B_cell-ENCODE	chr6	167534289	167534290	FALSE	TRUE	Huang2017-r83-2-Tier2	IBD	8.88	0.1506	rs3093023	FALSE	FALSE	FALSE	334	Crohns_disease
rs3093023	chr6	167534289	167534290	genic|chr6:167533846-167534625	genic	11.399355	GPR31	167571319	NA	0.50167	True	37083.5	False	0.003739	0.021719	0.021599	0.003718	0.001216	0.004934	0.056247	0.020055	0.246209	0.03107	B_cell-ENCODE	chr6	167534289	167534290	FALSE	TRUE	Huang2017-r83-2-Tier2	IBD	8.88	0.1506	rs3093023	FALSE	FALSE	FALSE	334	Crohns_disease
rs3093023	chr6	167534289	167534290	genic|chr6:167534000-167534779	genic	13.826136	CCR6	167525294	NA	0.625998	True	9095.5	False	0.037028	0.074278	0.07335	0.036566	0.001216	0.037782	0.522375	0.071192	1.014149	0.046091	CD19-positive_B_cell-Roadmap	chr6	167534289	167534290	FALSE	TRUE	Huang2017-r83-2-Tier2	IBD	8.88	0.1506	rs3093023	FALSE	FALSE	FALSE	334	Crohns_disease
rs3093023	chr6	167534289	167534290	genic|chr6:167534000-167534779	genic	13.826136	T	166582157	NA	0.412763	True	952232.5	False	0.000342	0.001269	0.001283	0.000346	0.001216	0.001562	0.021596	0.016576	0.017734	0.009662	CD19-positive_B_cell-Roadmap	chr6	167534289	167534290	FALSE	TRUE	Huang2017-r83-2-Tier2	IBD	8.88	0.1506	rs3093023	FALSE	FALSE	FALSE	334	Crohns_disease
rs3093023	chr6	167534289	167534290	genic|chr6:167534000-167534779	genic	13.826136	RNASET2	167370077	NA	0.770531	True	164312.5	False	0.002035	0.005904	0.005915	0.002039	0.001216	0.003254	0.044996	0.01671	0.081787	0.009503	CD19-positive_B_cell-Roadmap	chr6	167534289	167534290	FALSE	TRUE	Huang2017-r83-2-Tier2	IBD	8.88	0.1506	rs3093023	FALSE	FALSE	FALSE	334	Crohns_disease
rs3093023	chr6	167534289	167534290	genic|chr6:167534000-167534779	genic	13.826136	LINC01558	168197539	NA	0.414311	True	663149.5	False	0.000274	0.001742	0.001757	0.000276	0.001216	0.001492	0.020633	0.01727	0.024295	0.017524	CD19-positive_B_cell-Roadmap	chr6	167534289	167534290	FALSE	FALSE	Huang2017-r83-2-Tier2	IBD	8.88	0.1506	rs3093023	FALSE	FALSE	FALSE	334	Crohns_disease
rs3093023	chr6	167534289	167534290	genic|chr6:167534000-167534779	genic	13.826136	AFDN	168227670	NA	0.425574	True	693280.5	False	0.000241	0.001675	0.001691	0.000243	0.001216	0.001459	0.020167	0.015346	0.023374	0.012127	CD19-positive_B_cell-Roadmap	chr6	167534289	167534290	FALSE	TRUE	Huang2017-r83-2-Tier2	IBD	8.88	0.1506	rs3093023	FALSE	FALSE	FALSE	334	Crohns_disease
rs3093023	chr6	167534289	167534290	genic|chr6:167534000-167534500	genic	1.884692	CCR6	167525294	NA	0.412865	True	8956	False	0.037028	0.075289	0.074343	0.036563	0.001216	0.037779	0.071202	0.043765	0.140114	0.06206	CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016	chr6	167534289	167534290	FALSE	TRUE	Huang2017-r83-2-Tier2	IBD	8.88	0.1506	rs3093023	FALSE	FALSE	FALSE	334	Crohns_disease
rs3093023	chr6	167534289	167534290	genic|chr6:167534000-167534779	genic	13.826136	LOC101929420	168643617	NA	0.417203	True	1109227.5	False	0.000294	0.00111	0.001123	0.000297	0.00111	0.001407	0.019459	0.019081	0.015529	0.016496	CD19-positive_B_cell-Roadmap	chr6	167534289	167534290	FALSE	FALSE	Huang2017-r83-2-Tier2	IBD	8.88	0.1506	rs3093023	FALSE	FALSE	FALSE	334	Crohns_disease
rs3093023	chr6	167534289	167534290	genic|chr6:167534000-167534779	genic	13.826136	GPR31	167571319	NA	0.521183	True	36929.5	False	0.003739	0.021798	0.021677	0.003718	0.001216	0.004934	0.068221	0.024239	0.299707	0.036422	CD19-positive_B_cell-Roadmap	chr6	167534289	167534290	FALSE	TRUE	Huang2017-r83-2-Tier2	IBD	8.88	0.1506	rs3093023	FALSE	FALSE	FALSE	334	Crohns_disease
rs3093023	chr6	167534289	167534290	genic|chr6:167534000-167534779	genic	13.826136	FGFR1OP	167412804	NA	0.696981	True	121585.5	False	0.002714	0.007684	0.007687	0.002715	0.001216	0.003931	0.054347	0.021771	0.106285	0.018643	CD19-positive_B_cell-Roadmap	chr6	167534289	167534290	FALSE	TRUE	Huang2017-r83-2-Tier2	IBD	8.88	0.1506	rs3093023	FALSE	FALSE	FALSE	334	Crohns_disease
rs3093023	chr6	167534289	167534290	genic|chr6:167534046-167534858	genic	1.806645	CCR6	167525294	NA	0.531204	True	9158	False	0.037028	0.073834	0.072914	0.036567	0.001216	0.037783	0.06826	0.03107	0.131731	0.02622	BJAB-Engreitz	chr6	167534289	167534290	FALSE	TRUE	Huang2017-r83-2-Tier2	IBD	8.88	0.1506	rs3093023	FALSE	FALSE	FALSE	334	Crohns_disease
rs33989964	chr16	11350810	11350811	promoter|chr16:11349185-11351616	promoter	27.984568	PRM3	11367452	NA	0.44965	True	17051.5	False	0.014314	0.042861	0.042459	0.014179	0.001216	0.015395	0.430826	0.215259	1.188186	0.347605	uterus-ENCODE	chr16	11350810	11350811	FALSE	TRUE	Huang2017-r149-1	IBD	10.65	0.2555	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs33989964	chr16	11350810	11350811	promoter|chr16:11348592-11351562	promoter	9.731874	SOCS1	11350039	NA	0.74006	True	38	True	0.039185	0.125372	0.123436	0.03858	0.001216	0.039795	0.387284	0.227276	1.201264	0.428932	spinal_cord_fetal-ENCODE	chr16	11350810	11350811	FALSE	TRUE	Huang2017-r149-1	IBD	10.65	0.2555	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
rs33989964	chr16	11350810	11350811	promoter|chr16:11349387-11350967	promoter	9.939998	SOCS1	11350039	NA	0.780512	True	138	True	0.039185	0.125372	0.123436	0.03858	0.001216	0.039795	0.395566	0.185063	1.226954	0.360837	fibroblast_of_arm-ENCODE	chr16	11350810	11350811	FALSE	TRUE	Huang2017-r149-1	IBD	10.65	0.2555	rs243332	FALSE	FALSE	FALSE	136	Crohns_disease
